ID_Cliente,Nombre_Cliente,Fecha_Registro,Antiguedad_Dias,Segmento,Puntaje_Fidelidad,Canal_Preferido,Region,Estado,Fecha_Actualizacion,ID_Pedido,Fecha_Pedido,Modo_Envio,Prioridad,Estado_Pedido,Ventas,Etiqueta_Ventas,Ganancia,Etiqueta_Ganancia,Margen_Rentabilidad_%,Nombre_Producto,Cantidad,Categoria,Subcategoria,Marca
C0170,Sofía Rojas,2022-07-18,808,Consumidor,58,No Especificado,Centro,Metropolitana,2025-01-14,ORD-2024-00648,2024-10-03,Estándar,Baja,Enviado,5169.04,Normal,2185.68,Ganancia Atípica,42.28,Papelería Flex 6,8,Oficina,Papelería,Andes
C0170,Sofía Rojas,2022-07-18,808,Consumidor,58,No Especificado,Centro,Metropolitana,2025-01-14,ORD-2024-00648,2024-10-03,Estándar,Baja,Enviado,4124.23,Normal,694.93,Normal,16.85,Accesorios Plus 3,5,Tecnología,Accesorios,Altura
C0170,Sofía Rojas,2022-07-18,808,Consumidor,58,No Especificado,Centro,Metropolitana,2025-01-14,ORD-2024-00648,2024-10-03,Estándar,Baja,Enviado,1122.85,Normal,530.5,Normal,47.25,Etiquetas Eco 6,5,Oficina,Etiquetas,Vector
C0170,Sofía Rojas,2022-07-18,808,Consumidor,58,No Especificado,Centro,Metropolitana,2025-01-14,ORD-2024-00648,2024-10-03,Estándar,Baja,Enviado,463.56,Normal,161.85,Normal,34.91,Sillas Eco 1,3,Muebles,Sillas,Vector
C0153,Matías Martínez,2023-02-20,612,Home Office,23,No Especificado,Centro,Metropolitana,2024-06-18,ORD-2024-00649,2024-10-24,Mismo Día,Crítica,Completado,2363.44,Normal,1289.68,Normal,54.57,Papelería Eco 2,4,Oficina,Papelería,Orion
C0153,Matías Martínez,2023-02-20,612,Home Office,23,No Especificado,Centro,Metropolitana,2024-06-18,ORD-2024-00649,2024-10-24,Mismo Día,Alta,Completado,1113.34,Normal,280.76,Normal,25.22,Papelería Eco 8,2,Oficina,Papelería,Patagonia
C0153,Matías Martínez,2023-02-20,612,Home Office,23,No Especificado,Centro,Metropolitana,2024-06-18,ORD-2024-00649,2024-10-24,Mismo Día,Media,Completado,437.19,Normal,165.49,Normal,37.85,Teléfonos Pro 4,7,Tecnología,Teléfonos,Alerce
C0153,Matías Martínez,2023-02-20,612,Home Office,23,No Especificado,Centro,Metropolitana,2024-06-18,ORD-2024-00649,2024-10-24,Mismo Día,Crítica,Completado,3327.34,Normal,1333.85,Normal,40.09,Computadores Pro 8,8,Tecnología,Computadores,Lumen
C0246,Andrés Hernández,2024-03-21,139,Consumidor,77,App,Sur,Los Lagos,2024-05-04,ORD-2024-00650,2024-08-07,Mismo Día,Crítica,Enviado,2636.25,Normal,1214.65,Normal,46.07,Archivadores Plus 5,5,Oficina,Archivadores,Altura
C0246,Andrés Hernández,2024-03-21,139,Consumidor,77,App,Sur,Los Lagos,2024-05-04,ORD-2024-00650,2024-08-07,Mismo Día,Alta,Enviado,605.2,Normal,212.7,Normal,35.15,Etiquetas Nova 4,1,Oficina,Etiquetas,Altura
C0085,Ana Sepúlveda,2024-10-19,-216,Home Office,60,No Especificado,Sur,Los Ríos,2025-03-23,ORD-2024-00651,2024-03-17,Estándar,Crítica,Completado,2504.72,Normal,1356.08,Normal,54.14,Accesorios Nova 7,8,Tecnología,Accesorios,Alerce
C0085,Ana Sepúlveda,2024-10-19,-216,Home Office,60,No Especificado,Sur,Los Ríos,2025-03-23,ORD-2024-00651,2024-03-17,Estándar,Alta,Completado,1189.8,Normal,364.23,Normal,30.61,Accesorios Plus 8,3,Tecnología,Accesorios,Andes
C0085,Ana Sepúlveda,2024-10-19,-216,Home Office,60,No Especificado,Sur,Los Ríos,2025-03-23,ORD-2024-00651,2024-03-17,Estándar,Crítica,Completado,543.13,Normal,197.11,Normal,36.29,Teléfonos Nova 3,2,Tecnología,Teléfonos,Lumen
C0085,Ana Sepúlveda,2024-10-19,-216,Home Office,60,No Especificado,Sur,Los Ríos,2025-03-23,ORD-2024-00651,2024-03-17,Estándar,Crítica,Completado,2322.57,Normal,867.42,Normal,37.35,Sobres Flex 6,3,Oficina,Sobres,Patagonia
C0012,Sofía Soto,2023-05-15,614,Home Office,59,Web,Norte,Tarapacá,2024-09-01,ORD-2024-00652,2025-01-18,Primera Clase,Alta,Completado,415.17,Normal,152.58,Normal,36.75,Etiquetas Pro 5,2,Oficina,Etiquetas,Lumen
C0274,Paula Araya,2024-02-01,-255,Corporativo,89,Teléfono,Austral,Aysén,2025-02-24,ORD-2024-00653,2023-05-22,Primera Clase,Baja,Completado,2805.07,Normal,731.41,Normal,26.07,Almacenamiento Smart 4,8,Muebles,Almacenamiento,Lumen
C0274,Paula Araya,2024-02-01,-255,Corporativo,89,Teléfono,Austral,Aysén,2025-02-24,ORD-2024-00653,2023-05-22,Primera Clase,Alta,Completado,2300.07,Normal,886.26,Normal,38.53,Libreros Eco 10,3,Muebles,Libreros,Andes
C0277,Fernanda Torres,2023-07-25,-158,Home Office,87,App,Sur,Los Lagos,2024-05-03,ORD-2024-00654,2023-02-17,Estándar,Alta,Completado,1571.04,Normal,-9.08,Normal,-0.58,Etiquetas Flex 8,4,Oficina,Etiquetas,Patagonia
C0277,Fernanda Torres,2023-07-25,-158,Home Office,87,App,Sur,Los Lagos,2024-05-03,ORD-2024-00654,2023-02-17,Estándar,Baja,Completado,766.43,Normal,390.95,Normal,51.01,Almacenamiento Nova 7,7,Muebles,Almacenamiento,Altura
C0081,Felipe González,2024-01-10,149,Home Office,54,Web,Centro,Maule,2024-07-10,ORD-2024-00655,2024-06-07,Segunda Clase,Crítica,Completado,1446.86,Normal,106.45,Normal,7.36,Almacenamiento Nova 2,3,Muebles,Almacenamiento,Patagonia
C0081,Felipe González,2024-01-10,149,Home Office,54,Web,Centro,Maule,2024-07-10,ORD-2024-00655,2024-06-07,Segunda Clase,Alta,Completado,4258.88,Normal,2090.48,Ganancia Atípica,49.09,Almacenamiento Plus 5,8,Muebles,Almacenamiento,Nova
C0081,Felipe González,2024-01-10,149,Home Office,54,Web,Centro,Maule,2024-07-10,ORD-2024-00655,2024-06-07,Segunda Clase,Baja,Completado,1251.36,Normal,588.89,Normal,47.06,Computadores Flex 10,2,Tecnología,Computadores,Alerce
C0081,Felipe González,2024-01-10,149,Home Office,54,Web,Centro,Maule,2024-07-10,ORD-2024-00655,2024-06-07,Segunda Clase,Baja,Completado,3000.83,Normal,1090.18,Normal,36.33,Etiquetas Pro 2,7,Oficina,Etiquetas,Vector
C0254,Isidora Rojas,2022-09-26,662,Consumidor,71,Correo,Sur,Biobío,2024-01-29,ORD-2024-00656,2024-07-19,Segunda Clase,Crítica,Completado,118.82,Normal,26.97,Normal,22.7,Sillas Pro 6,2,Muebles,Sillas,Nova
C0254,Isidora Rojas,2022-09-26,662,Consumidor,71,Correo,Sur,Biobío,2024-01-29,ORD-2024-00656,2024-07-19,Segunda Clase,Crítica,Completado,4036.75,Normal,2022.4,Normal,50.1,Computadores Nova 4,5,Tecnología,Computadores,Vector
C0254,Isidora Rojas,2022-09-26,662,Consumidor,71,Correo,Sur,Biobío,2024-01-29,ORD-2024-00656,2024-07-19,Segunda Clase,Media,Completado,3037.56,Normal,636.28,Normal,20.95,Papelería Plus 10,5,Oficina,Papelería,Orion
C0254,Isidora Rojas,2022-09-26,662,Consumidor,71,Correo,Sur,Biobío,2024-01-29,ORD-2024-00656,2024-07-19,Segunda Clase,Crítica,Completado,2499.48,Normal,1160.7,Normal,46.44,Archivadores Flex 3,5,Oficina,Archivadores,Vector
C0262,Sebastián Castillo,2021-03-04,987,Home Office,90,Correo,Norte,Antofagasta,2024-04-27,ORD-2024-00657,2023-11-16,Primera Clase,Media,Completado,1339.85,Normal,143.56,Normal,10.71,Teléfonos Eco 9,3,Tecnología,Teléfonos,Andes
C0262,Sebastián Castillo,2021-03-04,987,Home Office,90,Correo,Norte,Antofagasta,2024-04-27,ORD-2024-00657,2023-11-16,Primera Clase,Media,Completado,1414.79,Normal,582.82,Normal,41.19,Etiquetas Eco 6,7,Oficina,Etiquetas,Vector
C0262,Sebastián Castillo,2021-03-04,987,Home Office,90,Correo,Norte,Antofagasta,2024-04-27,ORD-2024-00657,2023-11-16,Primera Clase,Media,Completado,1605.02,Normal,760.55,Normal,47.39,Accesorios Flex 1,4,Tecnología,Accesorios,Alerce
C0262,Sebastián Castillo,2021-03-04,987,Home Office,90,Correo,Norte,Antofagasta,2024-04-27,ORD-2024-00657,2023-11-16,Primera Clase,Alta,Completado,39.1,Normal,4.61,Normal,11.79,Almacenamiento Nova 9,1,Muebles,Almacenamiento,Alerce
C0203,Ignacio Araya,2023-08-06,274,Corporativo,67,Web,Centro,Valparaíso,2025-01-25,ORD-2024-00658,2024-05-06,Mismo Día,Baja,Enviado,579.11,Normal,239.96,Normal,41.44,Mesas Plus 5,1,Muebles,Mesas,Vector
C0110,Diego Hernández,2022-04-24,1101,Consumidor,90,Teléfono,Sur,Los Lagos,2024-01-18,ORD-2024-00659,2025-04-29,Segunda Clase,Media,Enviado,718.62,Normal,272.92,Normal,37.98,Etiquetas Eco 6,4,Oficina,Etiquetas,Vector
C0110,Diego Hernández,2022-04-24,1101,Consumidor,90,Teléfono,Sur,Los Lagos,2024-01-18,ORD-2024-00659,2025-04-29,Segunda Clase,Media,Enviado,6127.52,Normal,2881.27,Ganancia Atípica,47.02,Libreros Plus 1,7,Muebles,Libreros,Altura
C0023,Ana Espinoza,2022-04-17,519,Home Office,10,App,Norte,Antofagasta,2024-12-07,ORD-2024-00660,2023-09-18,Primera Clase,Alta,Completado,1900.92,Normal,137.92,Normal,7.26,Sobres Eco 7,3,Oficina,Sobres,Vector
C0155,Constanza Hernández,2022-09-11,619,Home Office,24,Correo,Sur,Biobío,2025-03-09,ORD-2024-00661,2024-05-22,Estándar,Crítica,Completado,3417.26,Normal,1052.3,Normal,30.79,Papelería Plus 10,5,Oficina,Papelería,Orion
C0155,Constanza Hernández,2022-09-11,619,Home Office,24,Correo,Sur,Biobío,2025-03-09,ORD-2024-00661,2024-05-22,Estándar,Crítica,Completado,691.81,Normal,-93.9,Normal,-13.57,Mesas Nova 2,2,Muebles,Mesas,Lumen
C0034,Camila Sepúlveda,2021-04-30,1401,Consumidor,50,No Especificado,Norte,Tarapacá,2024-08-20,ORD-2024-00662,2025-03-01,Estándar,Media,Completado,2522.81,Normal,281.74,Normal,11.17,Sobres Flex 1,7,Oficina,Sobres,Lumen
C0050,Benjamín Soto,2023-04-25,164,Consumidor,32,Web,Sur,La Araucanía,2024-09-15,ORD-2024-00663,2023-10-06,Estándar,Crítica,Completado,2945.7,Normal,590.46,Normal,20.04,Etiquetas Flex 8,6,Oficina,Etiquetas,Patagonia
C0050,Benjamín Soto,2023-04-25,164,Consumidor,32,Web,Sur,La Araucanía,2024-09-15,ORD-2024-00663,2023-10-06,Estándar,Crítica,Completado,2790.87,Normal,848.8,Normal,30.41,Periféricos Flex 4,7,Tecnología,Periféricos,Orion
C0282,Luis Espinoza,2021-12-16,831,Corporativo,28,Correo,Austral,Aysén,2024-03-12,ORD-2024-00664,2024-03-26,Primera Clase,Baja,Completado,3006.77,Normal,682.52,Normal,22.7,Sillas Flex 2,6,Muebles,Sillas,Vector
C0057,Luis Fuentes,2023-12-01,-207,Consumidor,56,App,Sur,Los Lagos,2024-09-07,ORD-2024-00665,2023-05-08,Mismo Día,Baja,Completado,5315.73,Normal,1904.49,Normal,35.83,Papelería Plus 10,7,Oficina,Papelería,Orion
C0057,Luis Fuentes,2023-12-01,-207,Consumidor,56,App,Sur,Los Lagos,2024-09-07,ORD-2024-00665,2023-05-08,Mismo Día,Baja,Completado,1400.58,Normal,447.48,Normal,31.95,Libreros Plus 1,2,Muebles,Libreros,Altura
C0117,Sebastián Torres,2023-08-21,378,Consumidor,62,Teléfono,Centro,Metropolitana,2025-01-21,ORD-2024-00666,2024-09-02,Mismo Día,Media,Completado,494.46,Normal,68.65,Normal,13.88,Sillas Eco 1,4,Muebles,Sillas,Vector
C0117,Sebastián Torres,2023-08-21,378,Consumidor,62,Teléfono,Centro,Metropolitana,2025-01-21,ORD-2024-00666,2024-09-02,Mismo Día,Baja,Completado,1214.91,Normal,357.05,Normal,29.39,Teléfonos Nova 3,5,Tecnología,Teléfonos,Lumen
C0117,Sebastián Torres,2023-08-21,378,Consumidor,62,Teléfono,Centro,Metropolitana,2025-01-21,ORD-2024-00666,2024-09-02,Mismo Día,Alta,Completado,2312.96,Normal,617.36,Normal,26.69,Sillas Smart 9,8,Muebles,Sillas,Orion
C0117,Sebastián Torres,2023-08-21,378,Consumidor,62,Teléfono,Centro,Metropolitana,2025-01-21,ORD-2024-00666,2024-09-02,Mismo Día,Alta,Completado,1634.04,Normal,454.34,Normal,27.8,Etiquetas Nova 4,3,Oficina,Etiquetas,Altura
C0092,Benjamín Morales,2023-09-26,-220,Consumidor,55,App,Centro,Metropolitana,2025-03-03,ORD-2024-00667,2023-02-18,Primera Clase,Crítica,Devuelto,3856.96,Normal,497.24,Normal,12.89,Mesas Flex 6,8,Muebles,Mesas,Orion
C0092,Benjamín Morales,2023-09-26,-220,Consumidor,55,App,Centro,Metropolitana,2025-03-03,ORD-2024-00667,2023-02-18,Primera Clase,Alta,Devuelto,1259.04,Normal,431.73,Normal,34.29,Periféricos Flex 4,3,Tecnología,Periféricos,Orion
C0092,Benjamín Morales,2023-09-26,-220,Consumidor,55,App,Centro,Metropolitana,2025-03-03,ORD-2024-00667,2023-02-18,Primera Clase,Crítica,Devuelto,919.39,Normal,216.05,Normal,23.5,Sillas Eco 1,7,Muebles,Sillas,Vector
C0092,Benjamín Morales,2023-09-26,-220,Consumidor,55,App,Centro,Metropolitana,2025-03-03,ORD-2024-00667,2023-02-18,Primera Clase,Alta,Devuelto,509.98,Normal,37.17,Normal,7.29,Sillas Plus 4,1,Muebles,Sillas,Orion
C0164,Tomás Martínez,2021-08-14,731,Consumidor,26,Web,Sur,Los Lagos,2025-01-05,ORD-2024-00668,2023-08-15,Estándar,Crítica,Enviado,3907.39,Normal,816.77,Normal,20.9,Periféricos Eco 2,6,Tecnología,Periféricos,Vector
C0164,Tomás Martínez,2021-08-14,731,Consumidor,26,Web,Sur,Los Lagos,2025-01-05,ORD-2024-00668,2023-08-15,Estándar,Alta,Enviado,1736.13,Normal,579.12,Normal,33.36,Etiquetas Eco 1,3,Oficina,Etiquetas,Nova
C0149,Sebastián Soto,2021-09-28,515,Consumidor,77,Teléfono,Centro,Maule,2024-08-01,ORD-2024-00669,2023-02-25,Primera Clase,Baja,Completado,70.42,Normal,28.98,Normal,41.15,Accesorios Smart 2,7,Tecnología,Accesorios,Vector
C0090,Daniela Fuentes,2024-04-28,-328,Home Office,51,Teléfono,Centro,Maule,2024-09-27,ORD-2024-00670,2023-06-05,Mismo Día,Baja,Completado,5194.07,Normal,2180.01,Ganancia Atípica,41.97,Periféricos Eco 10,7,Tecnología,Periféricos,Andes
C0090,Daniela Fuentes,2024-04-28,-328,Home Office,51,Teléfono,Centro,Maule,2024-09-27,ORD-2024-00670,2023-06-05,Mismo Día,Alta,Completado,241.63,Normal,111.79,Normal,46.26,Sillas Nova 10,1,Muebles,Sillas,Lumen
C0090,Daniela Fuentes,2024-04-28,-328,Home Office,51,Teléfono,Centro,Maule,2024-09-27,ORD-2024-00670,2023-06-05,Mismo Día,Alta,Completado,1030.58,Normal,326.18,Normal,31.65,Archivadores Flex 1,2,Oficina,Archivadores,Alerce
C0090,Daniela Fuentes,2024-04-28,-328,Home Office,51,Teléfono,Centro,Maule,2024-09-27,ORD-2024-00670,2023-06-05,Mismo Día,Baja,Completado,4675.02,Normal,1384.67,Normal,29.62,Libreros Smart 9,7,Muebles,Libreros,Patagonia
C0056,Matías Morales,2024-05-26,-26,Corporativo,59,Web,Centro,Metropolitana,2025-01-02,ORD-2024-00671,2024-04-30,Mismo Día,Alta,Completado,954.68,Normal,198.38,Normal,20.78,Computadores Plus 6,2,Tecnología,Computadores,Lumen
C0056,Matías Morales,2024-05-26,-26,Corporativo,59,Web,Centro,Metropolitana,2025-01-02,ORD-2024-00671,2024-04-30,Mismo Día,Crítica,Completado,464.23,Normal,139.92,Normal,30.14,Mesas Smart 7,1,Muebles,Mesas,Patagonia
C0135,Benjamín Flores,2022-10-11,250,Corporativo,79,Correo,Sur,Biobío,2024-01-25,ORD-2024-00672,2023-06-18,Estándar,Crítica,Completado,188.48,Normal,94.05,Normal,49.9,Computadores Flex 7,5,Tecnología,Computadores,Alerce
C0176,Tomás Flores,2024-10-04,-409,Corporativo,62,Web,Centro,Metropolitana,2024-10-09,ORD-2024-00673,2023-08-22,Estándar,Media,Enviado,661.67,Normal,269.77,Normal,40.77,Etiquetas Pro 5,3,Oficina,Etiquetas,Lumen
C0176,Tomás Flores,2024-10-04,-409,Corporativo,62,Web,Centro,Metropolitana,2024-10-09,ORD-2024-00673,2023-08-22,Estándar,Media,Enviado,2226.03,Normal,934.29,Normal,41.97,Periféricos Eco 10,3,Tecnología,Periféricos,Andes
C0176,Tomás Flores,2024-10-04,-409,Corporativo,62,Web,Centro,Metropolitana,2024-10-09,ORD-2024-00673,2023-08-22,Estándar,Alta,Enviado,2315.47,Normal,1052.8,Normal,45.47,Libreros Pro 5,6,Muebles,Libreros,Nova
C0025,Jorge Martínez,2023-09-22,-232,Home Office,79,App,Centro,Valparaíso,2024-03-22,ORD-2024-00674,2023-02-02,Primera Clase,Baja,Completado,2076.37,Normal,716.9,Normal,34.53,Sillas Plus 4,3,Muebles,Sillas,Orion
C0025,Jorge Martínez,2023-09-22,-232,Home Office,79,App,Centro,Valparaíso,2024-03-22,ORD-2024-00674,2023-02-02,Primera Clase,Crítica,Completado,1990.72,Normal,458.42,Normal,23.03,Teléfonos Plus 5,3,Tecnología,Teléfonos,Nova
C0025,Jorge Martínez,2023-09-22,-232,Home Office,79,App,Centro,Valparaíso,2024-03-22,ORD-2024-00674,2023-02-02,Primera Clase,Crítica,Completado,2311.84,Normal,1051.44,Normal,45.48,Periféricos Nova 7,8,Tecnología,Periféricos,Orion
C0025,Jorge Martínez,2023-09-22,-232,Home Office,79,App,Centro,Valparaíso,2024-03-22,ORD-2024-00674,2023-02-02,Primera Clase,Media,Completado,888.86,Normal,227.66,Normal,25.61,Archivadores Nova 8,4,Oficina,Archivadores,Lumen
C0251,Andrés Rojas,2024-01-16,-207,Home Office,48,Teléfono,Norte,Antofagasta,2024-02-17,ORD-2024-00675,2023-06-23,Estándar,Baja,Completado,616.32,Normal,307.39,Normal,49.88,Archivadores Nova 2,1,Oficina,Archivadores,Alerce
C0251,Andrés Rojas,2024-01-16,-207,Home Office,48,Teléfono,Norte,Antofagasta,2024-02-17,ORD-2024-00675,2023-06-23,Estándar,Alta,Completado,1996.46,Normal,1035.0,Normal,51.84,Almacenamiento Eco 8,7,Muebles,Almacenamiento,Andes
C0251,Andrés Rojas,2024-01-16,-207,Home Office,48,Teléfono,Norte,Antofagasta,2024-02-17,ORD-2024-00675,2023-06-23,Estándar,Media,Completado,2818.4,Normal,1195.88,Normal,42.43,Sillas Smart 3,4,Muebles,Sillas,Altura
C0167,Antonia Espinoza,2023-07-15,541,Consumidor,88,App,Centro,Metropolitana,2025-03-21,ORD-2024-00676,2025-01-06,Segunda Clase,Baja,Completado,3045.05,Normal,1164.25,Normal,38.23,Sobres Smart 3,5,Oficina,Sobres,Patagonia
C0167,Antonia Espinoza,2023-07-15,541,Consumidor,88,App,Centro,Metropolitana,2025-03-21,ORD-2024-00676,2025-01-06,Segunda Clase,Alta,Completado,575.76,Normal,229.54,Normal,39.87,Libreros Smart 6,2,Muebles,Libreros,Lumen
C0264,Martina Muñoz,2023-06-20,-102,Consumidor,71,Correo,Austral,Aysén,2024-10-17,ORD-2024-00677,2023-03-10,Primera Clase,Media,Completado,1678.72,Normal,374.83,Normal,22.33,Periféricos Flex 4,5,Tecnología,Periféricos,Orion
C0264,Martina Muñoz,2023-06-20,-102,Consumidor,71,Correo,Austral,Aysén,2024-10-17,ORD-2024-00677,2023-03-10,Primera Clase,Media,Completado,1556.88,Normal,818.22,Normal,52.56,Etiquetas Pro 5,6,Oficina,Etiquetas,Lumen
C0264,Martina Muñoz,2023-06-20,-102,Consumidor,71,Correo,Austral,Aysén,2024-10-17,ORD-2024-00677,2023-03-10,Primera Clase,Alta,Completado,470.14,Normal,108.7,Normal,23.12,Mesas Nova 8,2,Muebles,Mesas,Andes
C0124,Tomás González,2023-04-16,554,Home Office,38,Web,Sur,Los Ríos,2025-02-23,ORD-2024-00678,2024-10-21,Primera Clase,Baja,Devuelto,3770.2,Normal,1364.79,Normal,36.2,Etiquetas Nova 3,7,Oficina,Etiquetas,Alerce
C0124,Tomás González,2023-04-16,554,Home Office,38,Web,Sur,Los Ríos,2025-02-23,ORD-2024-00678,2024-10-21,Primera Clase,Media,Devuelto,3116.44,Normal,490.88,Normal,15.75,Periféricos Eco 10,6,Tecnología,Periféricos,Andes
C0124,Tomás González,2023-04-16,554,Home Office,38,Web,Sur,Los Ríos,2025-02-23,ORD-2024-00678,2024-10-21,Primera Clase,Crítica,Devuelto,3927.6,Normal,787.28,Normal,20.04,Etiquetas Flex 8,8,Oficina,Etiquetas,Patagonia
C0124,Tomás González,2023-04-16,554,Home Office,38,Web,Sur,Los Ríos,2025-02-23,ORD-2024-00678,2024-10-21,Primera Clase,Baja,Devuelto,1878.77,Normal,620.5,Normal,33.03,Papelería Eco 8,3,Oficina,Papelería,Patagonia
C0046,Fernanda Pérez,2022-06-21,940,Home Office,66,App,Sur,La Araucanía,2024-12-26,ORD-2024-00679,2025-01-16,Primera Clase,Media,Devuelto,972.23,Normal,316.82,Normal,32.59,Teléfonos Plus 7,4,Tecnología,Teléfonos,Alerce
C0046,Fernanda Pérez,2022-06-21,940,Home Office,66,App,Sur,La Araucanía,2024-12-26,ORD-2024-00679,2025-01-16,Primera Clase,Baja,Devuelto,656.53,Normal,219.47,Normal,33.43,Libreros Pro 7,4,Muebles,Libreros,Nova
C0046,Fernanda Pérez,2022-06-21,940,Home Office,66,App,Sur,La Araucanía,2024-12-26,ORD-2024-00679,2025-01-16,Primera Clase,Media,Devuelto,692.15,Normal,257.76,Normal,37.24,Teléfonos Flex 10,2,Tecnología,Teléfonos,Lumen
C0291,Felipe Contreras,2024-01-09,-158,Consumidor,81,Teléfono,Sur,Los Lagos,2024-10-31,ORD-2024-00680,2023-08-04,Estándar,Baja,Completado,1293.66,Normal,651.42,Normal,50.35,Computadores Pro 2,3,Tecnología,Computadores,Altura
C0291,Felipe Contreras,2024-01-09,-158,Consumidor,81,Teléfono,Sur,Los Lagos,2024-10-31,ORD-2024-00680,2023-08-04,Estándar,Baja,Completado,28.67,Normal,11.11,Normal,38.75,Accesorios Smart 2,3,Tecnología,Accesorios,Vector
C0009,Isidora Morales,2024-09-04,-548,Consumidor,60,Correo,Centro,O'Higgins,2024-02-14,ORD-2024-00681,2023-03-06,Mismo Día,Baja,Completado,521.82,Normal,-66.89,Normal,-12.82,Sobres Eco 7,1,Oficina,Sobres,Vector
C0006,Vicente Rojas,2024-07-24,-10,Home Office,78,App,Norte,Tarapacá,2024-11-08,ORD-2024-00682,2024-07-14,Mismo Día,Alta,Completado,274.53,Normal,114.68,Normal,41.77,Periféricos Nova 7,1,Tecnología,Periféricos,Orion
C0164,Tomás Martínez,2021-08-14,1170,Consumidor,26,Web,Sur,Los Lagos,2025-01-05,ORD-2024-00683,2024-10-27,Estándar,Alta,Completado,6140.4,Normal,3194.73,Ganancia Atípica,52.03,Periféricos Nova 6,7,Tecnología,Periféricos,Patagonia
C0164,Tomás Martínez,2021-08-14,1170,Consumidor,26,Web,Sur,Los Lagos,2025-01-05,ORD-2024-00683,2024-10-27,Estándar,Media,Completado,2224.26,Normal,792.0,Normal,35.61,Mesas Eco 3,6,Muebles,Mesas,Alerce
C0164,Tomás Martínez,2021-08-14,1170,Consumidor,26,Web,Sur,Los Lagos,2025-01-05,ORD-2024-00683,2024-10-27,Estándar,Crítica,Completado,126.03,Normal,-7.92,Normal,-6.28,Archivadores Pro 4,1,Oficina,Archivadores,Alerce
C0164,Tomás Martínez,2021-08-14,1170,Consumidor,26,Web,Sur,Los Lagos,2025-01-05,ORD-2024-00683,2024-10-27,Estándar,Alta,Completado,696.15,Normal,196.29,Normal,28.2,Sobres Nova 8,3,Oficina,Sobres,Alerce
C0169,Sebastián Díaz,2023-06-28,582,Corporativo,20,Web,Norte,Antofagasta,2024-04-18,ORD-2024-00684,2025-01-30,Estándar,Baja,Completado,738.47,Normal,151.94,Normal,20.57,Sobres Pro 5,7,Oficina,Sobres,Alerce
C0169,Sebastián Díaz,2023-06-28,582,Corporativo,20,Web,Norte,Antofagasta,2024-04-18,ORD-2024-00684,2025-01-30,Estándar,Baja,Completado,59.86,Normal,19.27,Normal,32.19,Accesorios Smart 2,7,Tecnología,Accesorios,Vector
C0169,Sebastián Díaz,2023-06-28,582,Corporativo,20,Web,Norte,Antofagasta,2024-04-18,ORD-2024-00684,2025-01-30,Estándar,Baja,Completado,979.05,Normal,264.62,Normal,27.03,Archivadores Flex 1,2,Oficina,Archivadores,Alerce
C0169,Sebastián Díaz,2023-06-28,582,Corporativo,20,Web,Norte,Antofagasta,2024-04-18,ORD-2024-00684,2025-01-30,Estándar,Alta,Completado,4115.36,Normal,1091.39,Normal,26.52,Etiquetas Nova 4,8,Oficina,Etiquetas,Altura
C0241,Fernanda Sepúlveda,2023-07-03,-141,Corporativo,31,Correo,Sur,La Araucanía,2024-05-09,ORD-2024-00685,2023-02-12,Segunda Clase,Crítica,Completado,3198.67,Normal,481.04,Normal,15.04,Almacenamiento Flex 1,4,Muebles,Almacenamiento,Patagonia
C0241,Fernanda Sepúlveda,2023-07-03,-141,Corporativo,31,Correo,Sur,La Araucanía,2024-05-09,ORD-2024-00685,2023-02-12,Segunda Clase,Crítica,Completado,4675.02,Normal,1384.67,Normal,29.62,Libreros Smart 9,7,Muebles,Libreros,Patagonia
C0241,Fernanda Sepúlveda,2023-07-03,-141,Corporativo,31,Correo,Sur,La Araucanía,2024-05-09,ORD-2024-00685,2023-02-12,Segunda Clase,Baja,Completado,549.77,Normal,163.64,Normal,29.77,Etiquetas Eco 1,1,Oficina,Etiquetas,Nova
C0241,Fernanda Sepúlveda,2023-07-03,-141,Corporativo,31,Correo,Sur,La Araucanía,2024-05-09,ORD-2024-00685,2023-02-12,Segunda Clase,Alta,Completado,7002.88,Venta Extraordinaria,3292.88,Ganancia Atípica,47.02,Libreros Plus 1,8,Muebles,Libreros,Altura
C0220,Felipe Rodríguez,2021-07-30,704,Home Office,46,Web,Norte,Coquimbo,2024-12-28,ORD-2024-00686,2023-07-04,Mismo Día,Baja,Completado,1404.48,Normal,477.24,Normal,33.98,Papelería Plus 9,4,Oficina,Papelería,Vector
C0068,Gabriel Hernández,2023-12-24,84,Home Office,66,No Especificado,Centro,Valparaíso,2025-02-22,ORD-2024-00687,2024-03-17,Segunda Clase,Alta,Completado,474.22,Normal,96.4,Normal,20.33,Periféricos Nova 9,2,Tecnología,Periféricos,Vector
C0072,Sofía Pérez,2023-02-24,20,Consumidor,100,App,Centro,Maule,2024-06-25,ORD-2024-00688,2023-03-16,Primera Clase,Media,Completado,1796.26,Normal,306.44,Normal,17.06,Libreros Smart 3,8,Muebles,Libreros,Vector
C0072,Sofía Pérez,2023-02-24,20,Consumidor,100,App,Centro,Maule,2024-06-25,ORD-2024-00688,2023-03-16,Primera Clase,Baja,Completado,2862.44,Normal,1110.13,Normal,38.78,Periféricos Nova 8,7,Tecnología,Periféricos,Andes
